Timestamp,Description,Status,Basic_Event,System_Failure
2027-12-19 12:26:13.737546,PV cell breakage detected,Cleared,BE10,True
2027-12-19 15:02:30.828842,Rack structure fault detected,Cleared,BE15,False
2027-12-20 02:16:20.086321,Rack structure fault detected,Active,BE15,True
2027-12-20 08:01:30.642892,PV cell breakage detected,Active,BE10,True
2027-12-20 19:35:22.474869,Grounding system fault detected,Active,BE6,True
2027-12-21 19:35:22.474869,Grounding system fault detected,Cleared,BE6,True
2027-12-22 02:16:20.086321,Rack structure fault detected,Cleared,BE15,True
2027-12-22 05:33:51.815585,PV shading detected,Active,BE9,True
2027-12-22 08:01:30.642892,PV cell breakage detected,Cleared,BE10,True
2027-12-22 13:33:51.815585,PV shading detected,Cleared,BE9,False
2027-12-22 19:33:22.261497,Rack structure fault detected,Active,BE15,True
2027-12-24 19:33:22.261497,Rack structure fault detected,Cleared,BE15,False
2027-12-25 04:19:13.422620,PV shading detected,Active,BE9,True
2027-12-25 12:19:13.422620,PV shading detected,Cleared,BE9,False
2027-12-26 00:48:15.447412,PV solder bond failure detected,Active,BE11,True
2027-12-26 09:00:46.009163,PV interconnect fault detected,Active,BE5,True
2027-12-26 10:22:40.194138,Encapsulant fault detected,Active,BE16,True
2027-12-26 22:03:09.689591,PV cell breakage detected,Active,BE10,True
2027-12-27 09:00:46.009163,PV interconnect fault detected,Cleared,BE5,True
2027-12-27 11:23:12.286077,PV soiling detected,Active,BE8,True
2027-12-27 19:23:12.286077,PV soiling detected,Cleared,BE8,True
2027-12-28 00:48:15.447412,PV solder bond failure detected,Cleared,BE11,True
2027-12-28 10:22:40.194138,Encapsulant fault detected,Cleared,BE16,True
2027-12-28 11:53:36.422099,Encapsulant fault detected,Active,BE16,True
2027-12-28 18:14:30.681513,Rack structure fault detected,Active,BE15,True
2027-12-28 22:03:09.689591,PV cell breakage detected,Cleared,BE10,True
2027-12-29 07:02:32.258883,PV shading detected,Active,BE9,True
2027-12-29 08:43:00.171440,Grounding system fault detected,Active,BE6,True
2027-12-29 11:01:27.260381,MCB 2 fault detected,Active,BE4,True
2027-12-29 15:02:32.258883,PV shading detected,Cleared,BE9,True
2027-12-29 21:01:27.260381,MCB 2 fault detected,Cleared,BE4,True
2027-12-30 06:26:19.457900,PV solder bond failure detected,Active,BE11,True
2027-12-30 08:43:00.171440,Grounding system fault detected,Cleared,BE6,True
2027-12-30 11:53:36.422099,Encapsulant fault detected,Cleared,BE16,True
2027-12-30 18:14:30.681513,Rack structure fault detected,Cleared,BE15,True
2027-12-31 14:32:48.301462,PV cell breakage detected,Active,BE10,True
2028-01-01 06:26:19.457900,PV solder bond failure detected,Cleared,BE11,True
2028-01-01 21:06:04.914739,PV solder bond failure detected,Active,BE11,True
2028-01-02 14:32:48.301462,PV cell breakage detected,Cleared,BE10,True
2028-01-03 12:00:59.752948,PV cell breakage detected,Active,BE10,True
2028-01-03 20:12:39.213640,PV shading detected,Active,BE9,True
2028-01-03 21:06:04.914739,PV solder bond failure detected,Cleared,BE11,True
2028-01-04 04:12:39.213640,PV shading detected,Cleared,BE9,True
2028-01-04 21:15:49.337089,Fuse aging fault detected,Active,BE1,True
2028-01-05 01:15:49.337089,Fuse aging fault detected,Cleared,BE1,True
2028-01-05 12:00:59.752948,PV cell breakage detected,Cleared,BE10,False
2028-01-06 17:28:40.713813,PV interconnect fault detected,Active,BE5,True
2028-01-07 17:28:40.713813,PV interconnect fault detected,Cleared,BE5,False
2028-01-08 05:59:48.209437,PV solder bond failure detected,Active,BE11,True
2028-01-08 22:25:44.017242,Encapsulant fault detected,Active,BE16,True
2028-01-10 05:59:48.209437,PV solder bond failure detected,Cleared,BE11,True
2028-01-10 15:56:41.545773,PV cell breakage detected,Active,BE10,True
2028-01-10 22:25:44.017242,Encapsulant fault detected,Cleared,BE16,True
2028-01-11 06:51:17.799982,Encapsulant fault detected,Active,BE16,True
2028-01-12 15:56:41.545773,PV cell breakage detected,Cleared,BE10,True
2028-01-12 16:19:25.305440,PV solder bond failure detected,Active,BE11,True
2028-01-12 16:53:20.675367,PV interconnect fault detected,Active,BE5,True
2028-01-13 06:51:17.799982,Encapsulant fault detected,Cleared,BE16,True
2028-01-13 16:53:20.675367,PV interconnect fault detected,Cleared,BE5,True
2028-01-14 01:21:47.788645,Rack structure fault detected,Active,BE15,True
2028-01-14 11:02:29.825913,Grounding system fault detected,Active,BE6,True
2028-01-14 16:19:25.305440,PV solder bond failure detected,Cleared,BE11,True
2028-01-15 11:02:29.825913,Grounding system fault detected,Cleared,BE6,True
2028-01-16 01:21:47.788645,Rack structure fault detected,Cleared,BE15,False
2028-01-16 04:40:54.532761,PV solder bond failure detected,Active,BE11,True
2028-01-16 20:27:32.488324,Rack structure fault detected,Active,BE15,True
2028-01-17 16:15:23.901270,Grounding system fault detected,Active,BE6,True
2028-01-18 04:40:54.532761,PV solder bond failure detected,Cleared,BE11,True
2028-01-18 16:15:23.901270,Grounding system fault detected,Cleared,BE6,True
2028-01-18 20:27:32.488324,Rack structure fault detected,Cleared,BE15,False
2028-01-20 21:22:29.097533,PV solder bond failure detected,Active,BE11,True
2028-01-20 21:32:31.607860,Cable insulation fault detected,Active,BE17,True
2028-01-21 01:32:31.607860,Cable insulation fault detected,Cleared,BE17,True
2028-01-21 05:16:11.008699,PV cell breakage detected,Active,BE10,True
2028-01-22 11:09:38.385786,Grounding system fault detected,Active,BE6,True
2028-01-22 21:22:29.097533,PV solder bond failure detected,Cleared,BE11,True
2028-01-23 05:16:11.008699,PV cell breakage detected,Cleared,BE10,True
2028-01-23 08:56:04.454927,Encapsulant fault detected,Active,BE16,True
2028-01-23 11:09:38.385786,Grounding system fault detected,Cleared,BE6,True
2028-01-24 11:05:39.947760,PV shading detected,Active,BE9,True
2028-01-24 19:05:39.947760,PV shading detected,Cleared,BE9,True
2028-01-25 07:00:30.757095,Rack structure fault detected,Active,BE15,True
2028-01-25 08:56:04.454927,Encapsulant fault detected,Cleared,BE16,True
2028-01-27 07:00:30.757095,Rack structure fault detected,Cleared,BE15,False
2028-01-28 01:20:05.406962,PV interconnect fault detected,Active,BE5,True
2028-01-28 18:28:54.717349,PV shading detected,Active,BE9,True
2028-01-29 01:20:05.406962,PV interconnect fault detected,Cleared,BE5,True
2028-01-29 02:28:54.717349,PV shading detected,Cleared,BE9,False
2028-01-29 15:12:59.719992,PV shading detected,Active,BE9,True
2028-01-29 15:51:16.968293,PV interconnect fault detected,Active,BE5,True
2028-01-29 22:03:21.739175,Grounding system fault detected,Active,BE6,True
2028-01-29 23:12:59.719992,PV shading detected,Cleared,BE9,True
2028-01-30 08:42:54.115927,PV solder bond failure detected,Active,BE11,True
2028-01-30 11:25:30.525483,PV shading detected,Active,BE9,True
2028-01-30 14:50:19.444987,PV cell breakage detected,Active,BE10,True
2028-01-30 15:51:16.968293,PV interconnect fault detected,Cleared,BE5,True
2028-01-30 19:25:30.525483,PV shading detected,Cleared,BE9,True
2028-01-30 22:03:21.739175,Grounding system fault detected,Cleared,BE6,True
2028-01-31 11:09:34.860317,Rack structure fault detected,Active,BE15,True
2028-02-01 08:42:54.115927,PV solder bond failure detected,Cleared,BE11,True
2028-02-01 14:50:19.444987,PV cell breakage detected,Cleared,BE10,True
2028-02-01 16:32:30.571110,PV solder bond failure detected,Active,BE11,True
2028-02-02 02:43:49.358540,Encapsulant fault detected,Active,BE16,True
2028-02-02 11:09:34.860317,Rack structure fault detected,Cleared,BE15,True
2028-02-03 16:32:30.571110,PV solder bond failure detected,Cleared,BE11,True
2028-02-04 02:43:49.358540,Encapsulant fault detected,Cleared,BE16,False
2028-02-04 23:48:49.803497,Encapsulant fault detected,Active,BE16,True
2028-02-05 17:39:39.642587,PV shading detected,Active,BE9,True
2028-02-06 01:39:39.642587,PV shading detected,Cleared,BE9,True
2028-02-06 11:56:42.925291,Rack structure fault detected,Active,BE15,True
2028-02-06 23:48:49.803497,Encapsulant fault detected,Cleared,BE16,True
2028-02-07 12:24:10.785784,MCB 1 fault detected,Active,BE3,True
2028-02-07 22:24:10.785784,MCB 1 fault detected,Cleared,BE3,True
2028-02-08 03:55:00.616374,PV solder bond failure detected,Active,BE11,True
2028-02-08 11:56:42.925291,Rack structure fault detected,Cleared,BE15,True
2028-02-08 15:35:17.412560,Rack structure fault detected,Active,BE15,True
2028-02-09 19:29:40.864430,PV interconnect fault detected,Active,BE5,True
2028-02-10 03:55:00.616374,PV solder bond failure detected,Cleared,BE11,True
2028-02-10 05:15:47.628650,Grounding system fault detected,Active,BE6,True
2028-02-10 15:35:17.412560,Rack structure fault detected,Cleared,BE15,True
2028-02-10 19:29:40.864430,PV interconnect fault detected,Cleared,BE5,True
2028-02-11 05:15:47.628650,Grounding system fault detected,Cleared,BE6,False
2028-02-12 00:58:37.218949,PV shading detected,Active,BE9,True
2028-02-12 04:21:35.151637,PV solder bond failure detected,Active,BE11,True
2028-02-12 08:58:37.218949,PV shading detected,Cleared,BE9,True
2028-02-12 12:53:16.126374,Grounding system fault detected,Active,BE6,True
2028-02-12 14:26:48.591172,PV soiling detected,Active,BE8,True
2028-02-12 22:26:48.591172,PV soiling detected,Cleared,BE8,True
2028-02-13 10:38:44.753283,PV shading detected,Active,BE9,True
2028-02-13 12:53:16.126374,Grounding system fault detected,Cleared,BE6,True
2028-02-13 18:38:44.753283,PV shading detected,Cleared,BE9,True
2028-02-13 20:46:17.772399,PV interconnect fault detected,Active,BE5,True
2028-02-13 23:41:27.744424,Diode fault detected,Active,BE13,True
2028-02-14 04:21:35.151637,PV solder bond failure detected,Cleared,BE11,True
2028-02-14 07:53:27.489097,PV cell breakage detected,Active,BE10,True
2028-02-14 09:39:04.114375,PV shading detected,Active,BE9,True
2028-02-14 17:39:04.114375,PV shading detected,Cleared,BE9,True
2028-02-14 20:46:17.772399,PV interconnect fault detected,Cleared,BE5,True
2028-02-14 21:34:51.878449,Rack structure fault detected,Active,BE15,True
2028-02-14 23:41:27.744424,Diode fault detected,Cleared,BE13,True
2028-02-15 20:08:08.730964,Encapsulant fault detected,Active,BE16,True
2028-02-16 07:53:27.489097,PV cell breakage detected,Cleared,BE10,True
2028-02-16 17:25:25.010751,PV solder bond failure detected,Active,BE11,True
2028-02-16 21:34:51.878449,Rack structure fault detected,Cleared,BE15,True
2028-02-17 11:45:41.678863,PV cell breakage detected,Active,BE10,True
2028-02-17 20:08:08.730964,Encapsulant fault detected,Cleared,BE16,True
2028-02-18 03:21:47.913878,Cable aging fault detected,Active,BE18,True
2028-02-18 07:21:47.913878,Cable aging fault detected,Cleared,BE18,True
2028-02-18 17:25:25.010751,PV solder bond failure detected,Cleared,BE11,True
2028-02-19 02:32:48.648423,PV interconnect fault detected,Active,BE5,True
2028-02-19 11:45:41.678863,PV cell breakage detected,Cleared,BE10,True
2028-02-20 02:32:48.648423,PV interconnect fault detected,Cleared,BE5,False
2028-02-20 17:39:50.425434,Grounding system fault detected,Active,BE6,True
2028-02-21 17:39:50.425434,Grounding system fault detected,Cleared,BE6,False
2028-02-22 01:39:44.136821,PV interconnect fault detected,Active,BE5,True
2028-02-22 03:01:13.691376,PV solder bond failure detected,Active,BE11,True
2028-02-22 09:47:32.307229,Rack structure fault detected,Active,BE15,True
2028-02-23 01:39:44.136821,PV interconnect fault detected,Cleared,BE5,True
2028-02-24 03:01:13.691376,PV solder bond failure detected,Cleared,BE11,True
2028-02-24 09:47:32.307229,Rack structure fault detected,Cleared,BE15,False
2028-02-24 10:15:37.075521,Cable aging fault detected,Active,BE18,True
2028-02-24 14:15:37.075521,Cable aging fault detected,Cleared,BE18,False
2028-02-24 21:56:34.919208,PV solder bond failure detected,Active,BE11,True
2028-02-26 21:56:34.919208,PV solder bond failure detected,Cleared,BE11,False
2028-02-27 00:40:33.647695,PV interconnect fault detected,Active,BE5,True
2028-02-28 00:40:33.647695,PV interconnect fault detected,Cleared,BE5,False
2028-02-28 11:35:46.395827,PV solder bond failure detected,Active,BE11,True
2028-02-28 11:52:22.745508,Rack structure fault detected,Active,BE15,True
2028-02-28 15:57:29.445943,Encapsulant fault detected,Active,BE16,True
2028-03-01 11:35:46.395827,PV solder bond failure detected,Cleared,BE11,True
2028-03-01 11:52:22.745508,Rack structure fault detected,Cleared,BE15,True
2028-03-01 15:57:29.445943,Encapsulant fault detected,Cleared,BE16,False
2028-03-02 08:17:23.639747,PV hot spot detected,Active,BE12,True
2028-03-03 07:53:53.242858,PV soiling detected,Active,BE8,True
2028-03-03 08:17:23.639747,PV hot spot detected,Cleared,BE12,True
2028-03-03 15:53:53.242858,PV soiling detected,Cleared,BE8,False
2028-03-04 00:02:24.245608,Grounding system fault detected,Active,BE6,True
2028-03-04 05:55:12.010901,PV solder bond failure detected,Active,BE11,True
2028-03-04 17:22:38.881256,PV shading detected,Active,BE9,True
2028-03-04 21:44:00.948733,PV interconnect fault detected,Active,BE5,True
2028-03-05 00:02:24.245608,Grounding system fault detected,Cleared,BE6,True
2028-03-05 01:22:38.881256,PV shading detected,Cleared,BE9,True
2028-03-05 06:25:05.241704,PV cell breakage detected,Active,BE10,True
2028-03-05 21:33:21.669432,MCB 1 fault detected,Active,BE3,True
2028-03-05 21:44:00.948733,PV interconnect fault detected,Cleared,BE5,True
2028-03-06 05:55:12.010901,PV solder bond failure detected,Cleared,BE11,True
2028-03-06 07:33:21.669432,MCB 1 fault detected,Cleared,BE3,True
2028-03-06 23:31:23.268268,PV interconnect fault detected,Active,BE5,True
2028-03-07 03:01:31.831931,Grounding system fault detected,Active,BE6,True
2028-03-07 05:39:29.765628,PV shading detected,Active,BE9,True
2028-03-07 06:25:05.241704,PV cell breakage detected,Cleared,BE10,True
2028-03-07 13:39:29.765628,PV shading detected,Cleared,BE9,True
2028-03-07 23:31:23.268268,PV interconnect fault detected,Cleared,BE5,True
2028-03-08 03:01:31.831931,Grounding system fault detected,Cleared,BE6,False
2028-03-08 10:25:00.160520,PV solder bond failure detected,Active,BE11,True
2028-03-08 12:22:03.769015,Grounding system fault detected,Active,BE6,True
2028-03-09 12:22:03.769015,Grounding system fault detected,Cleared,BE6,True
2028-03-10 08:02:25.077976,Grounding system fault detected,Active,BE6,True
2028-03-10 10:25:00.160520,PV solder bond failure detected,Cleared,BE11,True
2028-03-11 08:02:25.077976,Grounding system fault detected,Cleared,BE6,False
2028-03-11 11:13:50.953521,PV cell breakage detected,Active,BE10,True
2028-03-11 20:35:48.236952,PV interconnect fault detected,Active,BE5,True
2028-03-12 19:57:23.768708,PV solder bond failure detected,Active,BE11,True
2028-03-12 20:35:48.236952,PV interconnect fault detected,Cleared,BE5,True
2028-03-13 04:05:29.936843,Rack structure fault detected,Active,BE15,True
2028-03-13 11:13:50.953521,PV cell breakage detected,Cleared,BE10,True
2028-03-14 19:57:23.768708,PV solder bond failure detected,Cleared,BE11,True
2028-03-15 04:05:29.936843,Rack structure fault detected,Cleared,BE15,False
2028-03-15 08:17:41.059059,PV cell breakage detected,Active,BE10,True
2028-03-16 19:55:30.562347,PV solder bond failure detected,Active,BE11,True
2028-03-17 08:17:41.059059,PV cell breakage detected,Cleared,BE10,True
2028-03-18 06:43:14.265845,Grounding system fault detected,Active,BE6,True
2028-03-18 19:55:30.562347,PV solder bond failure detected,Cleared,BE11,True
2028-03-19 06:43:14.265845,Grounding system fault detected,Cleared,BE6,False
2028-03-20 18:02:49.898021,PV cell breakage detected,Active,BE10,True
2028-03-20 20:22:42.954219,MCB 2 fault detected,Active,BE4,True
2028-03-21 06:22:42.954219,MCB 2 fault detected,Cleared,BE4,True
2028-03-21 21:49:38.079929,PV shading detected,Active,BE9,True
2028-03-22 05:49:38.079929,PV shading detected,Cleared,BE9,True
2028-03-22 14:15:06.852347,PV shading detected,Active,BE9,True
2028-03-22 18:02:49.898021,PV cell breakage detected,Cleared,BE10,True
2028-03-22 22:15:06.852347,PV shading detected,Cleared,BE9,False
2028-03-22 23:22:30.321498,Rack structure fault detected,Active,BE15,True
2028-03-23 10:46:13.468190,PV cell breakage detected,Active,BE10,True
2028-03-23 14:47:23.525172,PV interconnect fault detected,Active,BE5,True
2028-03-23 18:10:53.282306,PV shading detected,Active,BE9,True
2028-03-24 02:10:53.282306,PV shading detected,Cleared,BE9,True
2028-03-24 14:47:23.525172,PV interconnect fault detected,Cleared,BE5,True
2028-03-24 23:22:30.321498,Rack structure fault detected,Cleared,BE15,True
2028-03-25 08:37:50.529936,PV solder bond failure detected,Active,BE11,True
2028-03-25 10:46:13.468190,PV cell breakage detected,Cleared,BE10,True
2028-03-25 22:23:28.442596,Rack structure fault detected,Active,BE15,True
2028-03-26 22:35:40.171144,PV cell breakage detected,Active,BE10,True
2028-03-27 08:37:50.529936,PV solder bond failure detected,Cleared,BE11,True
2028-03-27 22:23:28.442596,Rack structure fault detected,Cleared,BE15,True
2028-03-28 19:37:07.752313,PV solder bond failure detected,Active,BE11,True
2028-03-28 22:35:40.171144,PV cell breakage detected,Cleared,BE10,True
2028-03-29 13:11:28.236581,Rack structure fault detected,Active,BE15,True
2028-03-30 09:55:57.578783,PV interconnect fault detected,Active,BE5,True
2028-03-30 19:37:07.752313,PV solder bond failure detected,Cleared,BE11,True
2028-03-30 22:23:26.310644,Encapsulant fault detected,Active,BE16,True
2028-03-31 09:55:57.578783,PV interconnect fault detected,Cleared,BE5,True
2028-03-31 13:11:28.236581,Rack structure fault detected,Cleared,BE15,True
2028-04-01 01:13:56.282731,PV interconnect fault detected,Active,BE5,True
2028-04-01 08:29:45.498428,PV shading detected,Active,BE9,True
2028-04-01 11:34:03.430332,Rack structure fault detected,Active,BE15,True
2028-04-01 16:29:45.498428,PV shading detected,Cleared,BE9,True
2028-04-01 21:12:27.155328,PV cell breakage detected,Active,BE10,True
2028-04-01 22:23:26.310644,Encapsulant fault detected,Cleared,BE16,True
2028-04-02 01:13:56.282731,PV interconnect fault detected,Cleared,BE5,True
2028-04-02 02:25:05.489075,PV shading detected,Active,BE9,True
2028-04-02 10:25:05.489075,PV shading detected,Cleared,BE9,True
2028-04-02 17:24:09.659394,PV solder bond failure detected,Active,BE11,True
2028-04-02 19:43:49.268527,Encapsulant fault detected,Active,BE16,True
2028-04-03 11:34:03.430332,Rack structure fault detected,Cleared,BE15,True
2028-04-03 21:12:27.155328,PV cell breakage detected,Cleared,BE10,True
2028-04-04 01:57:18.835413,PV cell breakage detected,Active,BE10,True
2028-04-04 17:24:09.659394,PV solder bond failure detected,Cleared,BE11,True
2028-04-04 19:43:49.268527,Encapsulant fault detected,Cleared,BE16,True
2028-04-06 01:57:18.835413,PV cell breakage detected,Cleared,BE10,False
2028-04-07 15:14:17.926288,PV solder bond failure detected,Active,BE11,True
2028-04-08 08:25:38.856231,PV interconnect fault detected,Active,BE5,True
2028-04-09 08:25:38.856231,PV interconnect fault detected,Cleared,BE5,True
2028-04-09 15:14:17.926288,PV solder bond failure detected,Cleared,BE11,False
2028-04-09 17:48:21.600580,MCB 2 fault detected,Active,BE4,False
2028-04-10 03:48:21.600580,MCB 2 fault detected,Cleared,BE4,False
2028-04-10 16:11:15.767158,Grounding system fault detected,Active,BE6,True
2028-04-11 16:11:15.767158,Grounding system fault detected,Cleared,BE6,False
2028-04-12 09:02:22.298322,PV shading detected,Active,BE9,True
2028-04-12 13:22:35.963080,PV cell breakage detected,Active,BE10,True
2028-04-12 17:02:22.298322,PV shading detected,Cleared,BE9,True
2028-04-12 19:32:36.268279,Rack structure fault detected,Active,BE15,True
2028-04-12 21:19:54.874377,PV solder bond failure detected,Active,BE11,True
2028-04-14 13:22:35.963080,PV cell breakage detected,Cleared,BE10,True
2028-04-14 13:46:52.411532,PV cell breakage detected,Active,BE10,True
2028-04-14 19:32:36.268279,Rack structure fault detected,Cleared,BE15,True
2028-04-14 21:19:54.874377,PV solder bond failure detected,Cleared,BE11,True
2028-04-15 09:32:10.509687,PV solder bond failure detected,Active,BE11,True
2028-04-16 10:23:37.213051,Rack structure fault detected,Active,BE15,True
2028-04-16 13:46:52.411532,PV cell breakage detected,Cleared,BE10,True
2028-04-17 08:02:14.996668,PV shading detected,Active,BE9,True
2028-04-17 09:32:10.509687,PV solder bond failure detected,Cleared,BE11,True
2028-04-17 13:57:57.003474,Encapsulant fault detected,Active,BE16,True
2028-04-17 16:02:14.996668,PV shading detected,Cleared,BE9,True
2028-04-17 20:31:12.831141,PV solder bond failure detected,Active,BE11,True
2028-04-17 20:44:13.101986,PV cell breakage detected,Active,BE10,True
2028-04-18 10:23:37.213051,Rack structure fault detected,Cleared,BE15,True
2028-04-18 17:52:13.935800,Grounding system fault detected,Active,BE6,True
2028-04-18 20:32:23.860263,Rack structure fault detected,Active,BE15,True
2028-04-19 06:35:45.486611,PV shading detected,Active,BE9,True
2028-04-19 13:57:57.003474,Encapsulant fault detected,Cleared,BE16,True
2028-04-19 14:35:45.486611,PV shading detected,Cleared,BE9,True
2028-04-19 17:52:13.935800,Grounding system fault detected,Cleared,BE6,True
2028-04-19 20:28:47.475481,PV shading detected,Active,BE9,True
2028-04-19 20:31:12.831141,PV solder bond failure detected,Cleared,BE11,True
2028-04-19 20:44:13.101986,PV cell breakage detected,Cleared,BE10,True
2028-04-20 04:28:47.475481,PV shading detected,Cleared,BE9,True
2028-04-20 20:06:42.334752,PV cell breakage detected,Active,BE10,True
2028-04-20 20:32:23.860263,Rack structure fault detected,Cleared,BE15,True
2028-04-21 19:35:03.067210,PV solder bond failure detected,Active,BE11,True
2028-04-22 02:33:43.524413,Encapsulant fault detected,Active,BE16,True
2028-04-22 06:47:04.547768,PV soiling detected,Active,BE8,True
2028-04-22 14:47:04.547768,PV soiling detected,Cleared,BE8,True
2028-04-22 20:06:42.334752,PV cell breakage detected,Cleared,BE10,True
2028-04-23 19:35:03.067210,PV solder bond failure detected,Cleared,BE11,True
2028-04-24 00:49:51.734683,PV solder bond failure detected,Active,BE11,True
2028-04-24 02:33:43.524413,Encapsulant fault detected,Cleared,BE16,True
2028-04-24 11:30:27.728139,PV cell breakage detected,Active,BE10,True
2028-04-25 14:32:06.720768,PV shading detected,Active,BE9,True
2028-04-25 22:32:06.720768,PV shading detected,Cleared,BE9,True
2028-04-26 00:49:51.734683,PV solder bond failure detected,Cleared,BE11,True
2028-04-26 04:49:09.320160,PV shading detected,Active,BE9,True
2028-04-26 11:30:27.728139,PV cell breakage detected,Cleared,BE10,True
2028-04-26 12:49:09.320160,PV shading detected,Cleared,BE9,False
2028-04-26 14:09:47.070716,PV shading detected,Active,BE9,True
2028-04-26 20:40:49.288118,Grounding system fault detected,Active,BE6,True
2028-04-26 22:09:47.070716,PV shading detected,Cleared,BE9,True
2028-04-27 13:05:46.858770,PV solder bond failure detected,Active,BE11,True
2028-04-27 20:40:49.288118,Grounding system fault detected,Cleared,BE6,True
2028-04-29 07:39:51.026831,PV interconnect fault detected,Active,BE5,True
2028-04-29 09:08:08.574510,Rack structure fault detected,Active,BE15,True
2028-04-29 11:22:29.867746,PV cell breakage detected,Active,BE10,True
2028-04-29 13:05:46.858770,PV solder bond failure detected,Cleared,BE11,True
2028-04-29 14:19:38.799598,PV solder bond failure detected,Active,BE11,True
2028-04-30 07:39:51.026831,PV interconnect fault detected,Cleared,BE5,True
2028-05-01 09:08:08.574510,Rack structure fault detected,Cleared,BE15,True
2028-05-01 11:22:29.867746,PV cell breakage detected,Cleared,BE10,True
2028-05-01 14:19:38.799598,PV solder bond failure detected,Cleared,BE11,False
2028-05-02 00:57:32.334384,PV interconnect fault detected,Active,BE5,True
2028-05-02 11:59:48.104627,PV solder bond failure detected,Active,BE11,True
2028-05-03 00:57:32.334384,PV interconnect fault detected,Cleared,BE5,True
2028-05-03 11:43:12.736440,Grounding system fault detected,Active,BE6,True
2028-05-04 11:43:12.736440,Grounding system fault detected,Cleared,BE6,True
2028-05-04 11:59:48.104627,PV solder bond failure detected,Cleared,BE11,False
2028-05-05 15:57:09.802428,PV cell breakage detected,Active,BE10,True
2028-05-06 03:47:25.481240,PV solder bond failure detected,Active,BE11,True
2028-05-06 06:39:04.457354,Encapsulant fault detected,Active,BE16,True
2028-05-07 15:57:09.802428,PV cell breakage detected,Cleared,BE10,True
2028-05-08 03:47:25.481240,PV solder bond failure detected,Cleared,BE11,True
2028-05-08 06:39:04.457354,Encapsulant fault detected,Cleared,BE16,False
2028-05-08 18:16:23.858901,Rack structure fault detected,Active,BE15,True
2028-05-10 03:35:59.015361,PV cell breakage detected,Active,BE10,True
2028-05-10 14:00:57.455296,PV solder bond failure detected,Active,BE11,True
2028-05-10 18:16:23.858901,Rack structure fault detected,Cleared,BE15,True
2028-05-10 18:51:21.112972,PV interconnect fault detected,Active,BE5,True
2028-05-11 13:14:14.338343,PV shading detected,Active,BE9,True
2028-05-11 18:51:21.112972,PV interconnect fault detected,Cleared,BE5,True
2028-05-11 21:14:14.338343,PV shading detected,Cleared,BE9,True
2028-05-12 03:35:59.015361,PV cell breakage detected,Cleared,BE10,True
2028-05-12 14:00:57.455296,PV solder bond failure detected,Cleared,BE11,False
2028-05-12 15:56:26.145684,PV solder bond failure detected,Active,BE11,True
2028-05-13 03:58:19.815888,PV shading detected,Active,BE9,True
2028-05-13 11:58:19.815888,PV shading detected,Cleared,BE9,True
2028-05-13 14:07:52.228365,PV interconnect fault detected,Active,BE5,True
2028-05-13 22:44:58.472352,Grounding system fault detected,Active,BE6,True
2028-05-14 14:07:52.228365,PV interconnect fault detected,Cleared,BE5,True
2028-05-14 15:56:26.145684,PV solder bond failure detected,Cleared,BE11,True
2028-05-14 16:57:21.412914,Short/open circuit fault detected,Active,BE14,True
2028-05-14 18:00:50.941651,PV cell breakage detected,Active,BE10,True
2028-05-14 22:44:58.472352,Grounding system fault detected,Cleared,BE6,True
2028-05-15 04:57:21.412914,Short/open circuit fault detected,Cleared,BE14,True
2028-05-16 03:47:12.491675,PV solder bond failure detected,Active,BE11,True
2028-05-16 18:00:50.941651,PV cell breakage detected,Cleared,BE10,True
2028-05-18 03:47:12.491675,PV solder bond failure detected,Cleared,BE11,False
2028-05-18 05:01:45.760561,PV solder bond failure detected,Active,BE11,True
2028-05-19 11:57:35.170797,PV interconnect fault detected,Active,BE5,True
2028-05-19 20:32:04.262269,PV cell breakage detected,Active,BE10,True
2028-05-20 05:01:45.760561,PV solder bond failure detected,Cleared,BE11,True
2028-05-20 07:45:52.792473,Rack structure fault detected,Active,BE15,True
2028-05-20 11:57:35.170797,PV interconnect fault detected,Cleared,BE5,True
2028-05-20 18:15:51.267380,PV solder bond failure detected,Active,BE11,True
2028-05-21 15:18:39.737672,PV shading detected,Active,BE9,True
2028-05-21 20:32:04.262269,PV cell breakage detected,Cleared,BE10,True
2028-05-21 23:18:39.737672,PV shading detected,Cleared,BE9,True
2028-05-22 01:43:19.386306,PV interconnect fault detected,Active,BE5,True
2028-05-22 07:45:52.792473,Rack structure fault detected,Cleared,BE15,True
2028-05-22 18:15:51.267380,PV solder bond failure detected,Cleared,BE11,True
2028-05-23 01:43:19.386306,PV interconnect fault detected,Cleared,BE5,False
2028-05-23 07:35:09.968518,PV cell breakage detected,Active,BE10,True
2028-05-24 06:16:55.102021,Rack structure fault detected,Active,BE15,True
2028-05-24 16:20:31.965428,MCB 2 fault detected,Active,BE4,True
2028-05-24 17:04:26.202867,Encapsulant fault detected,Active,BE16,True
2028-05-25 02:20:31.965428,MCB 2 fault detected,Cleared,BE4,True
2028-05-25 07:35:09.968518,PV cell breakage detected,Cleared,BE10,True
2028-05-26 06:16:55.102021,Rack structure fault detected,Cleared,BE15,True
2028-05-26 06:23:22.450269,Grounding system fault detected,Active,BE6,True
2028-05-26 11:39:55.220830,PV interconnect fault detected,Active,BE5,True
2028-05-26 17:04:26.202867,Encapsulant fault detected,Cleared,BE16,True
