Timestamp,Description,Status,Basic_Event,System_Failure
2025-09-20 14:14:42.301847,PV interconnect fault detected,Cleared,BE5,
2025-09-20 15:53:16.758852,PV interconnect fault detected,Active,BE5,
2025-09-20 16:12:16.004462,PV solder bond failure detected,Active,BE11,
2025-09-20 16:31:46.471693,PV solder bond failure detected,Active,BE11,
2025-09-20 17:13:21.738962,PV shading detected,Active,BE9,
2025-09-20 18:50:50.647653,PV shading detected,Cleared,BE9,
2025-09-20 19:18:36.238321,PV solder bond failure detected,Cleared,BE11,
2025-09-20 21:10:35.881220,PV shading detected,Cleared,BE9,
2025-09-20 21:59:50.399957,Rack structure fault detected,Active,BE15,
2025-09-20 22:06:41.135052,PV shading detected,Cleared,BE9,
2025-09-20 22:20:33.866218,PV solder bond failure detected,Cleared,BE11,
2025-09-20 22:23:14.371666,Encapsulant fault detected,Cleared,BE16,
2025-09-20 22:33:47.167054,Encapsulant fault detected,Cleared,BE16,
2025-09-20 23:39:53.759078,PV cell breakage detected,Active,BE10,
2025-09-21 00:07:01.420365,Encapsulant fault detected,Cleared,BE16,
2025-09-21 01:13:21.738962,PV shading detected,Cleared,BE9,
2025-09-21 01:14:38.733240,Rack structure fault detected,Active,BE15,
2025-09-21 04:45:40.172202,PV cell breakage detected,Active,BE10,
2025-09-21 04:56:58.534029,Rack structure fault detected,Active,BE15,
2025-09-21 06:55:52.933823,Encapsulant fault detected,Active,BE16,
2025-09-21 07:10:13.673333,Rack structure fault detected,Cleared,BE15,
2025-09-21 08:59:33.795933,PV interconnect fault detected,Cleared,BE5,
2025-09-21 10:48:34.572263,Rack structure fault detected,Cleared,BE15,
2025-09-21 11:12:28.157702,PV shading detected,Active,BE9,
2025-09-21 11:36:31.657209,PV shading detected,Active,BE9,
2025-09-21 11:39:15.913936,PV interconnect fault detected,Cleared,BE5,
2025-09-21 11:48:23.281514,PV interconnect fault detected,Active,BE5,
2025-09-21 12:33:40.147566,PV solder bond failure detected,Cleared,BE11,
2025-09-21 13:46:00.816020,PV interconnect fault detected,Cleared,BE5,
2025-09-21 14:25:07.824493,PV solder bond failure detected,Active,BE11,
2025-09-21 15:53:16.758852,PV interconnect fault detected,Cleared,BE5,
2025-09-21 18:09:18.063772,PV cell breakage detected,Cleared,BE10,
2025-09-21 18:30:55.241292,Rack structure fault detected,Active,BE15,
2025-09-21 18:46:22.110108,PV cell breakage detected,Cleared,BE10,
2025-09-21 19:12:28.157702,PV shading detected,Cleared,BE9,
2025-09-21 19:36:31.657209,PV shading detected,Cleared,BE9,
2025-09-21 21:15:07.376397,PV solder bond failure detected,Cleared,BE11,
2025-09-21 21:32:34.627450,PV shading detected,Active,BE9,
2025-09-21 22:03:19.207662,PV solder bond failure detected,Cleared,BE11,
2025-09-21 22:03:50.047889,PV solder bond failure detected,Active,BE11,
2025-09-22 00:44:25.564026,PV interconnect fault detected,Active,BE5,
2025-09-22 01:34:42.096572,PV solder bond failure detected,Cleared,BE11,
2025-09-22 04:08:42.922584,PV cell breakage detected,Cleared,BE10,
2025-09-22 04:46:30.915611,PV solder bond failure detected,Active,BE11,
2025-09-22 04:50:08.856514,PV cell breakage detected,Cleared,BE10,
2025-09-22 05:02:05.412385,Encapsulant fault detected,Cleared,BE16,
2025-09-22 05:32:34.627450,PV shading detected,Cleared,BE9,
2025-09-22 06:53:48.559967,PV solder bond failure detected,Active,BE11,
2025-09-22 08:49:14.321319,PV solder bond failure detected,Active,BE11,
2025-09-22 09:03:28.095142,PV cell breakage detected,Cleared,BE10,
2025-09-22 09:29:30.923870,PV interconnect fault detected,Active,BE5,
2025-09-22 09:40:55.568934,Grounding system fault detected,Active,BE6,
2025-09-22 09:49:09.452898,Rack structure fault detected,Cleared,BE15,
2025-09-22 10:31:03.092839,Grounding system fault detected,Active,BE6,
2025-09-22 11:48:23.281514,PV interconnect fault detected,Cleared,BE5,
2025-09-22 14:44:44.175005,PV interconnect fault detected,Active,BE5,
2025-09-22 16:12:16.004462,PV solder bond failure detected,Cleared,BE11,
2025-09-22 16:31:46.471693,PV solder bond failure detected,Cleared,BE11,
2025-09-22 18:49:01.738625,Rack structure fault detected,Active,BE15,
2025-09-22 21:59:50.399957,Rack structure fault detected,Cleared,BE15,
2025-09-22 23:39:53.759078,PV cell breakage detected,Cleared,BE10,
2025-09-23 00:44:25.564026,PV interconnect fault detected,Cleared,BE5,
2025-09-23 01:14:38.733240,Rack structure fault detected,Cleared,BE15,
2025-09-23 02:11:10.980089,Rack structure fault detected,Active,BE15,
2025-09-23 02:12:26.946801,Encapsulant fault detected,Active,BE16,
2025-09-23 03:58:31.547981,PV solder bond failure detected,Active,BE11,
2025-09-23 04:45:40.172202,PV cell breakage detected,Cleared,BE10,
2025-09-23 04:56:58.534029,Rack structure fault detected,Cleared,BE15,
2025-09-23 06:17:07.079290,Rack structure fault detected,Active,BE15,
2025-09-23 06:21:26.909260,PV solder bond failure detected,Active,BE11,
2025-09-23 06:55:52.933823,Encapsulant fault detected,Cleared,BE16,
2025-09-23 09:25:24.678533,PV cell breakage detected,Active,BE10,
2025-09-23 09:29:30.923870,PV interconnect fault detected,Cleared,BE5,
2025-09-23 09:40:55.568934,Grounding system fault detected,Cleared,BE6,
2025-09-23 10:31:03.092839,Grounding system fault detected,Cleared,BE6,
2025-09-23 14:25:07.824493,PV solder bond failure detected,Cleared,BE11,
2025-09-23 14:44:44.175005,PV interconnect fault detected,Cleared,BE5,
2025-09-23 15:32:06.841699,PV interconnect fault detected,Active,BE5,
2025-09-23 16:24:14.033643,PV solder bond failure detected,Active,BE11,
2025-09-23 16:46:02.718390,PV cell breakage detected,Active,BE10,
2025-09-23 18:30:55.241292,Rack structure fault detected,Cleared,BE15,
2025-09-23 19:45:45.074603,PV solder bond failure detected,Active,BE11,
2025-09-23 20:14:29.828409,PV cell breakage detected,Active,BE10,
2025-09-23 20:46:15.479862,PV solder bond failure detected,Active,BE11,
2025-09-23 20:50:36.295139,PV solder bond failure detected,Active,BE11,
2025-09-23 21:25:31.639558,PV interconnect fault detected,Active,BE5,
2025-09-23 22:03:50.047889,PV solder bond failure detected,Cleared,BE11,
2025-09-23 22:28:16.507710,PV cell breakage detected,Active,BE10,
2025-09-24 02:07:41.023260,PV solder bond failure detected,Active,BE11,
2025-09-24 02:20:31.060284,PV cell breakage detected,Active,BE10,
2025-09-24 03:41:38.088152,Grounding system fault detected,Active,BE6,
2025-09-24 04:46:30.915611,PV solder bond failure detected,Cleared,BE11,
2025-09-24 06:20:00.334219,PV soiling detected,Active,BE8,
2025-09-24 06:31:18.887074,PV cell breakage detected,Active,BE10,
2025-09-24 06:53:48.559967,PV solder bond failure detected,Cleared,BE11,
2025-09-24 07:09:37.350057,PV cell breakage detected,Active,BE10,
2025-09-24 08:49:14.321319,PV solder bond failure detected,Cleared,BE11,
2025-09-24 09:57:36.384207,Rack structure fault detected,Active,BE15,
2025-09-24 10:47:30.050085,PV shading detected,Active,BE9,
2025-09-24 11:17:53.272301,PV cell breakage detected,Active,BE10,
2025-09-24 12:01:35.491226,Encapsulant fault detected,Active,BE16,
2025-09-24 14:20:00.334219,PV soiling detected,Cleared,BE8,
2025-09-24 15:32:06.841699,PV interconnect fault detected,Cleared,BE5,
2025-09-24 16:53:42.495434,PV cell breakage detected,Active,BE10,
2025-09-24 17:28:25.369892,PV interconnect fault detected,Active,BE5,
2025-09-24 18:47:30.050085,PV shading detected,Cleared,BE9,
2025-09-24 18:49:01.738625,Rack structure fault detected,Cleared,BE15,
2025-09-24 21:20:01.481394,Grounding system fault detected,Active,BE6,
2025-09-24 21:25:31.639558,PV interconnect fault detected,Cleared,BE5,
2025-09-25 00:18:32.811642,PV interconnect fault detected,Active,BE5,
2025-09-25 01:08:15.780818,Rack structure fault detected,Active,BE15,
2025-09-25 02:11:10.980089,Rack structure fault detected,Cleared,BE15,
2025-09-25 02:12:26.946801,Encapsulant fault detected,Cleared,BE16,
2025-09-25 03:08:54.324830,PV solder bond failure detected,Active,BE11,
2025-09-25 03:41:38.088152,Grounding system fault detected,Cleared,BE6,
2025-09-25 03:58:31.547981,PV solder bond failure detected,Cleared,BE11,
2025-09-25 04:23:59.978127,PV cell breakage detected,Active,BE10,
2025-09-25 05:54:05.559123,PV interconnect fault detected,Active,BE5,
2025-09-25 06:14:46.947560,PV solder bond failure detected,Active,BE11,
2025-09-25 06:17:07.079290,Rack structure fault detected,Cleared,BE15,
2025-09-25 06:21:26.909260,PV solder bond failure detected,Cleared,BE11,
2025-09-25 08:11:29.648222,Encapsulant fault detected,Active,BE16,
2025-09-25 08:47:23.248696,PV shading detected,Active,BE9,
2025-09-25 09:06:58.964898,Grounding system fault detected,Active,BE6,
2025-09-25 09:08:04.508455,Encapsulant fault detected,Active,BE16,
2025-09-25 09:13:05.501624,PV solder bond failure detected,Active,BE11,
2025-09-25 09:17:26.996273,Rack structure fault detected,Active,BE15,
2025-09-25 09:25:24.678533,PV cell breakage detected,Cleared,BE10,
2025-09-25 11:59:45.931136,PV hot spot detected,Active,BE12,
2025-09-25 12:03:15.609089,PV solder bond failure detected,Active,BE11,
2025-09-25 13:14:37.944651,PV interconnect fault detected,Active,BE5,
2025-09-25 13:59:22.411187,PV cell breakage detected,Active,BE10,
2025-09-25 16:24:14.033643,PV solder bond failure detected,Cleared,BE11,
2025-09-25 16:46:02.718390,PV cell breakage detected,Cleared,BE10,
2025-09-25 16:47:23.248696,PV shading detected,Cleared,BE9,
2025-09-25 16:59:52.314687,PV solder bond failure detected,Active,BE11,
2025-09-25 17:09:52.658460,PV shading detected,Active,BE9,
2025-09-25 17:28:25.369892,PV interconnect fault detected,Cleared,BE5,
2025-09-25 17:28:59.445733,PV interconnect fault detected,Active,BE5,
2025-09-25 17:54:42.686139,PV shading detected,Active,BE9,
2025-09-25 18:28:15.674883,Rack structure fault detected,Active,BE15,
2025-09-25 19:45:45.074603,PV solder bond failure detected,Cleared,BE11,
2025-09-25 20:14:29.828409,PV cell breakage detected,Cleared,BE10,
2025-09-25 20:46:15.479862,PV solder bond failure detected,Cleared,BE11,
2025-09-25 20:50:36.295139,PV solder bond failure detected,Cleared,BE11,
2025-09-25 20:54:18.376375,PV solder bond failure detected,Active,BE11,
2025-09-25 21:20:01.481394,Grounding system fault detected,Cleared,BE6,
2025-09-25 21:36:18.555917,Rack structure fault detected,Active,BE15,
2025-09-25 22:28:16.507710,PV cell breakage detected,Cleared,BE10,
2025-09-26 00:18:32.811642,PV interconnect fault detected,Cleared,BE5,
2025-09-26 01:03:12.521489,PV cell breakage detected,Active,BE10,
2025-09-26 01:07:43.695241,PV cell breakage detected,Active,BE10,
2025-09-26 01:09:52.658460,PV shading detected,Cleared,BE9,
2025-09-26 01:54:42.686139,PV shading detected,Cleared,BE9,
2025-09-26 02:07:41.023260,PV solder bond failure detected,Cleared,BE11,
2025-09-26 02:20:31.060284,PV cell breakage detected,Cleared,BE10,
2025-09-26 03:19:49.355430,PV cell breakage detected,Active,BE10,
2025-09-26 05:54:05.559123,PV interconnect fault detected,Cleared,BE5,
2025-09-26 06:31:18.887074,PV cell breakage detected,Cleared,BE10,
2025-09-26 07:09:37.350057,PV cell breakage detected,Cleared,BE10,
2025-09-26 09:06:58.964898,Grounding system fault detected,Cleared,BE6,
2025-09-26 09:37:58.266391,PV glass breakage detected,Active,BE7,
2025-09-26 09:45:25.714369,PV interconnect fault detected,Active,BE5,
2025-09-26 09:57:36.384207,Rack structure fault detected,Cleared,BE15,
2025-09-26 11:07:32.524182,Rack structure fault detected,Active,BE15,
2025-09-26 11:09:32.353797,PV solder bond failure detected,Active,BE11,
2025-09-26 11:17:53.272301,PV cell breakage detected,Cleared,BE10,
2025-09-26 11:28:55.651489,Grounding system fault detected,Active,BE6,
2025-09-26 11:29:39.341927,Short/open circuit fault detected,Active,BE14,
2025-09-26 11:55:36.754078,Encapsulant fault detected,Active,BE16,
2025-09-26 11:59:45.931136,PV hot spot detected,Cleared,BE12,
2025-09-26 12:01:35.491226,Encapsulant fault detected,Cleared,BE16,
2025-09-26 13:03:01.218580,PV cell breakage detected,Active,BE10,
2025-09-26 13:14:37.944651,PV interconnect fault detected,Cleared,BE5,
2025-09-26 14:08:23.696998,PV shading detected,Active,BE9,
2025-09-26 15:53:42.122655,PV solder bond failure detected,Active,BE11,
2025-09-26 16:53:42.495434,PV cell breakage detected,Cleared,BE10,
2025-09-26 17:13:14.460138,Rack structure fault detected,Active,BE15,
2025-09-26 17:28:59.445733,PV interconnect fault detected,Cleared,BE5,
2025-09-26 18:00:53.493760,PV interconnect fault detected,Active,BE5,
2025-09-26 18:03:33.269271,PV soiling detected,Active,BE8,
2025-09-26 18:59:03.195924,PV cell breakage detected,Active,BE10,
2025-09-26 19:01:55.209490,PV cell breakage detected,Active,BE10,
2025-09-26 20:39:41.666335,PV solder bond failure detected,Active,BE11,
2025-09-26 21:08:17.856781,PV interconnect fault detected,Active,BE5,
2025-09-26 21:39:47.263297,PV solder bond failure detected,Active,BE11,
2025-09-26 22:08:23.696998,PV shading detected,Cleared,BE9,
2025-09-26 23:29:39.341927,Short/open circuit fault detected,Cleared,BE14,
2025-09-27 00:25:37.925527,PV glass breakage detected,Active,BE7,
2025-09-27 00:31:23.980261,PV shading detected,Active,BE9,
2025-09-27 01:05:27.559509,Grounding system fault detected,Active,BE6,
2025-09-27 01:08:15.780818,Rack structure fault detected,Cleared,BE15,
2025-09-27 01:54:38.650014,PV shading detected,Active,BE9,
2025-09-27 02:03:33.269271,PV soiling detected,Cleared,BE8,
2025-09-27 03:01:50.587140,PV shading detected,Active,BE9,
2025-09-27 03:08:54.324830,PV solder bond failure detected,Cleared,BE11,
2025-09-27 04:23:59.978127,PV cell breakage detected,Cleared,BE10,
2025-09-27 06:14:46.947560,PV solder bond failure detected,Cleared,BE11,
2025-09-27 08:11:29.648222,Encapsulant fault detected,Cleared,BE16,
2025-09-27 08:31:23.980261,PV shading detected,Cleared,BE9,
2025-09-27 09:08:04.508455,Encapsulant fault detected,Cleared,BE16,
2025-09-27 09:13:05.501624,PV solder bond failure detected,Cleared,BE11,
2025-09-27 09:17:26.996273,Rack structure fault detected,Cleared,BE15,
2025-09-27 09:37:58.266391,PV glass breakage detected,Cleared,BE7,
2025-09-27 09:40:12.994098,PV cell breakage detected,Active,BE10,
2025-09-27 09:45:25.714369,PV interconnect fault detected,Cleared,BE5,
2025-09-27 09:54:38.650014,PV shading detected,Cleared,BE9,
2025-09-27 11:01:50.587140,PV shading detected,Cleared,BE9,
2025-09-27 11:28:55.651489,Grounding system fault detected,Cleared,BE6,
2025-09-27 12:03:15.609089,PV solder bond failure detected,Cleared,BE11,
2025-09-27 13:59:22.411187,PV cell breakage detected,Cleared,BE10,
2025-09-27 16:59:52.314687,PV solder bond failure detected,Cleared,BE11,
2025-09-27 18:00:53.493760,PV interconnect fault detected,Cleared,BE5,
2025-09-27 18:28:15.674883,Rack structure fault detected,Cleared,BE15,
2025-09-27 20:41:32.406173,Encapsulant fault detected,Active,BE16,
2025-09-27 20:54:18.376375,PV solder bond failure detected,Cleared,BE11,
2025-09-27 21:08:17.856781,PV interconnect fault detected,Cleared,BE5,
2025-09-27 21:36:18.555917,Rack structure fault detected,Cleared,BE15,
2025-09-27 22:57:41.247231,PV cell breakage detected,Active,BE10,
2025-09-27 23:37:11.697423,Fuse installation fault detected,Active,BE2,
2025-09-28 00:18:19.552507,PV interconnect fault detected,Active,BE5,
2025-09-28 00:25:37.925527,PV glass breakage detected,Cleared,BE7,
2025-09-28 00:57:43.074882,PV solder bond failure detected,Active,BE11,
2025-09-28 01:03:12.521489,PV cell breakage detected,Cleared,BE10,
2025-09-28 01:05:27.559509,Grounding system fault detected,Cleared,BE6,
2025-09-28 01:07:43.695241,PV cell breakage detected,Cleared,BE10,
2025-09-28 02:53:46.930561,PV solder bond failure detected,Active,BE11,
2025-09-28 03:19:49.355430,PV cell breakage detected,Cleared,BE10,
2025-09-28 03:24:31.586245,PV solder bond failure detected,Active,BE11,
2025-09-28 03:37:11.697423,Fuse installation fault detected,Cleared,BE2,
2025-09-28 06:01:49.413884,PV interconnect fault detected,Active,BE5,
2025-09-28 06:05:29.437116,PV cell breakage detected,Active,BE10,
2025-09-28 06:20:48.176127,PV shading detected,Active,BE9,
2025-09-28 06:42:29.976201,PV cell breakage detected,Active,BE10,
2025-09-28 08:07:12.145378,MCB 1 fault detected,Active,BE3,
2025-09-28 10:43:34.445006,PV solder bond failure detected,Active,BE11,
2025-09-28 11:07:32.524182,Rack structure fault detected,Cleared,BE15,
2025-09-28 11:09:32.353797,PV solder bond failure detected,Cleared,BE11,
2025-09-28 11:55:36.754078,Encapsulant fault detected,Cleared,BE16,
2025-09-28 13:03:01.218580,PV cell breakage detected,Cleared,BE10,
2025-09-28 14:20:48.176127,PV shading detected,Cleared,BE9,
2025-09-28 15:18:03.132274,PV interconnect fault detected,Active,BE5,
2025-09-28 15:53:42.122655,PV solder bond failure detected,Cleared,BE11,
2025-09-28 16:48:38.840838,PV solder bond failure detected,Active,BE11,
2025-09-28 17:13:14.460138,Rack structure fault detected,Cleared,BE15,
2025-09-28 18:07:12.145378,MCB 1 fault detected,Cleared,BE3,
2025-09-28 18:55:03.535200,PV shading detected,Active,BE9,
2025-09-28 18:59:03.195924,PV cell breakage detected,Cleared,BE10,
2025-09-28 19:01:55.209490,PV cell breakage detected,Cleared,BE10,
2025-09-28 19:16:21.902949,Grounding system fault detected,Active,BE6,
2025-09-28 19:45:15.855674,PV cell breakage detected,Active,BE10,
2025-09-28 20:25:04.804511,PV solder bond failure detected,Active,BE11,
2025-09-28 20:39:41.666335,PV solder bond failure detected,Cleared,BE11,
2025-09-28 21:39:47.263297,PV solder bond failure detected,Cleared,BE11,
2025-09-29 00:06:24.230070,PV solder bond failure detected,Active,BE11,
2025-09-29 00:18:19.552507,PV interconnect fault detected,Cleared,BE5,
2025-09-29 00:50:51.930797,Encapsulant fault detected,Active,BE16,
2025-09-29 02:55:03.535200,PV shading detected,Cleared,BE9,
2025-09-29 03:36:51.589777,PV cell breakage detected,Active,BE10,
2025-09-29 06:01:49.413884,PV interconnect fault detected,Cleared,BE5,
2025-09-29 08:48:22.565324,MCB 2 fault detected,Active,BE4,
2025-09-29 09:40:12.994098,PV cell breakage detected,Cleared,BE10,
2025-09-29 10:26:44.758437,PV solder bond failure detected,Active,BE11,
2025-09-29 11:54:37.624470,PV solder bond failure detected,Active,BE11,
2025-09-29 13:18:29.868847,Encapsulant fault detected,Active,BE16,
2025-09-29 15:00:21.411908,PV shading detected,Active,BE9,
2025-09-29 15:18:03.132274,PV interconnect fault detected,Cleared,BE5,
2025-09-29 17:16:27.158489,PV cell breakage detected,Active,BE10,
2025-09-29 17:57:35.584947,Encapsulant fault detected,Active,BE16,
2025-09-29 18:48:22.565324,MCB 2 fault detected,Cleared,BE4,
2025-09-29 19:16:21.902949,Grounding system fault detected,Cleared,BE6,
2025-09-29 19:18:32.732645,PV interconnect fault detected,Active,BE5,
2025-09-29 19:47:42.175578,Rack structure fault detected,Active,BE15,
2025-09-29 20:41:32.406173,Encapsulant fault detected,Cleared,BE16,
2025-09-29 22:57:41.247231,PV cell breakage detected,Cleared,BE10,
2025-09-29 23:00:21.411908,PV shading detected,Cleared,BE9,
2025-09-29 23:27:06.678191,PV solder bond failure detected,Active,BE11,
2025-09-30 00:57:43.074882,PV solder bond failure detected,Cleared,BE11,
2025-09-30 02:53:46.930561,PV solder bond failure detected,Cleared,BE11,
2025-09-30 03:17:57.551372,MCB 2 fault detected,Active,BE4,
2025-09-30 03:24:31.586245,PV solder bond failure detected,Cleared,BE11,
2025-09-30 04:46:12.271561,Rack structure fault detected,Active,BE15,
2025-09-30 05:46:12.850859,PV cell breakage detected,Active,BE10,
2025-09-30 06:05:29.437116,PV cell breakage detected,Cleared,BE10,
2025-09-30 06:29:16.172677,PV solder bond failure detected,Active,BE11,
2025-09-30 06:42:29.976201,PV cell breakage detected,Cleared,BE10,
2025-09-30 06:52:43.766852,PV interconnect fault detected,Active,BE5,
2025-09-30 08:20:53.750505,PV interconnect fault detected,Active,BE5,
2025-09-30 10:08:20.954093,PV solder bond failure detected,Active,BE11,
2025-09-30 10:43:34.445006,PV solder bond failure detected,Cleared,BE11,
2025-09-30 13:17:57.551372,MCB 2 fault detected,Cleared,BE4,
2025-09-30 13:53:47.060808,Rack structure fault detected,Active,BE15,
2025-09-30 14:15:30.486557,PV solder bond failure detected,Active,BE11,
2025-09-30 15:00:12.836166,PV shading detected,Active,BE9,
2025-09-30 16:15:10.744052,PV solder bond failure detected,Active,BE11,
2025-09-30 16:48:38.840838,PV solder bond failure detected,Cleared,BE11,
2025-09-30 18:24:28.893288,Grounding system fault detected,Active,BE6,
2025-09-30 19:18:32.732645,PV interconnect fault detected,Cleared,BE5,
2025-09-30 19:45:15.855674,PV cell breakage detected,Cleared,BE10,
2025-09-30 20:20:25.079058,PV cell breakage detected,Active,BE10,
2025-09-30 20:25:04.804511,PV solder bond failure detected,Cleared,BE11,
2025-09-30 23:00:12.836166,PV shading detected,Cleared,BE9,
2025-10-01 00:06:24.230070,PV solder bond failure detected,Cleared,BE11,
2025-10-01 00:38:27.849955,PV shading detected,Active,BE9,
2025-10-01 00:50:51.930797,Encapsulant fault detected,Cleared,BE16,
2025-10-01 01:20:30.483006,Rack structure fault detected,Active,BE15,
2025-10-01 01:37:58.299997,PV solder bond failure detected,Active,BE11,
2025-10-01 02:42:17.351689,Encapsulant fault detected,Active,BE16,
2025-10-01 02:53:09.029204,PV cell breakage detected,Active,BE10,
2025-10-01 03:36:51.589777,PV cell breakage detected,Cleared,BE10,
2025-10-01 04:14:30.832860,PV cell breakage detected,Active,BE10,
2025-10-01 05:35:07.981551,Grounding system fault detected,Active,BE6,
2025-10-01 06:28:10.824211,PV solder bond failure detected,Active,BE11,
2025-10-01 06:52:43.766852,PV interconnect fault detected,Cleared,BE5,
2025-10-01 08:20:53.750505,PV interconnect fault detected,Cleared,BE5,
2025-10-01 08:38:27.849955,PV shading detected,Cleared,BE9,
2025-10-01 08:55:16.798077,PV shading detected,Active,BE9,
2025-10-01 09:04:18.085985,PV solder bond failure detected,Active,BE11,
2025-10-01 10:26:44.758437,PV solder bond failure detected,Cleared,BE11,
2025-10-01 11:54:37.624470,PV solder bond failure detected,Cleared,BE11,
2025-10-01 12:11:59.991051,Grounding system fault detected,Active,BE6,
2025-10-01 13:18:29.868847,Encapsulant fault detected,Cleared,BE16,
2025-10-01 14:12:59.663596,PV cell breakage detected,Active,BE10,
2025-10-01 15:10:03.425915,PV solder bond failure detected,Active,BE11,
2025-10-01 15:19:03.258890,PV shading detected,Active,BE9,
2025-10-01 16:00:11.905397,MCB 1 fault detected,Active,BE3,
2025-10-01 16:55:16.798077,PV shading detected,Cleared,BE9,
2025-10-01 17:16:27.158489,PV cell breakage detected,Cleared,BE10,
2025-10-01 17:34:14.460460,PV interconnect fault detected,Active,BE5,
2025-10-01 17:57:35.584947,Encapsulant fault detected,Cleared,BE16,
2025-10-01 18:24:28.893288,Grounding system fault detected,Cleared,BE6,
2025-10-01 19:38:57.076986,PV shading detected,Active,BE9,
2025-10-01 19:47:42.175578,Rack structure fault detected,Cleared,BE15,
2025-10-01 22:54:20.325345,PV cell breakage detected,Active,BE10,
2025-10-01 23:19:03.258890,PV shading detected,Cleared,BE9,
2025-10-01 23:27:06.678191,PV solder bond failure detected,Cleared,BE11,
2025-10-02 01:29:31.880175,Encapsulant fault detected,Active,BE16,
2025-10-02 02:00:11.905397,MCB 1 fault detected,Cleared,BE3,
2025-10-02 02:07:44.041572,PV shading detected,Active,BE9,
2025-10-02 03:38:57.076986,PV shading detected,Cleared,BE9,
2025-10-02 04:46:12.271561,Rack structure fault detected,Cleared,BE15,
2025-10-02 05:15:00.287223,PV interconnect fault detected,Active,BE5,
2025-10-02 05:35:07.981551,Grounding system fault detected,Cleared,BE6,
2025-10-02 05:46:12.850859,PV cell breakage detected,Cleared,BE10,
2025-10-02 06:29:16.172677,PV solder bond failure detected,Cleared,BE11,
2025-10-02 06:30:47.534704,Grounding system fault detected,Active,BE6,
2025-10-02 07:26:27.146670,MCB 2 fault detected,Active,BE4,
2025-10-02 07:55:29.482524,MCB 1 fault detected,Active,BE3,
2025-10-02 10:04:14.598523,PV interconnect fault detected,Active,BE5,
2025-10-02 10:07:44.041572,PV shading detected,Cleared,BE9,
2025-10-02 10:08:20.954093,PV solder bond failure detected,Cleared,BE11,
2025-10-02 11:03:54.308106,PV cell breakage detected,Active,BE10,
2025-10-02 11:26:34.891019,Rack structure fault detected,Active,BE15,
2025-10-02 11:50:36.590890,PV interconnect fault detected,Active,BE5,
2025-10-02 12:11:59.991051,Grounding system fault detected,Cleared,BE6,
2025-10-02 12:44:05.701829,PV cell breakage detected,Active,BE10,
2025-10-02 13:53:47.060808,Rack structure fault detected,Cleared,BE15,
2025-10-02 14:15:30.486557,PV solder bond failure detected,Cleared,BE11,
2025-10-02 14:40:48.176269,PV cell breakage detected,Active,BE10,
2025-10-02 16:00:39.082458,PV soiling detected,Active,BE8,
2025-10-02 16:15:10.744052,PV solder bond failure detected,Cleared,BE11,
2025-10-02 17:26:27.146670,MCB 2 fault detected,Cleared,BE4,
2025-10-02 17:34:14.460460,PV interconnect fault detected,Cleared,BE5,
2025-10-02 17:55:29.482524,MCB 1 fault detected,Cleared,BE3,
2025-10-02 19:01:23.093035,PV shading detected,Active,BE9,
2025-10-02 20:20:25.079058,PV cell breakage detected,Cleared,BE10,
2025-10-02 22:29:47.074936,MCB 2 fault detected,Active,BE4,
2025-10-03 00:00:39.082458,PV soiling detected,Cleared,BE8,
2025-10-03 01:20:30.483006,Rack structure fault detected,Cleared,BE15,
2025-10-03 01:37:58.299997,PV solder bond failure detected,Cleared,BE11,
2025-10-03 02:42:17.351689,Encapsulant fault detected,Cleared,BE16,
2025-10-03 02:53:09.029204,PV cell breakage detected,Cleared,BE10,
2025-10-03 03:01:23.093035,PV shading detected,Cleared,BE9,
2025-10-03 03:52:00.874941,PV solder bond failure detected,Active,BE11,
2025-10-03 04:14:30.832860,PV cell breakage detected,Cleared,BE10,
2025-10-03 05:15:00.287223,PV interconnect fault detected,Cleared,BE5,
2025-10-03 05:29:24.902901,PV shading detected,Active,BE9,
2025-10-03 06:28:10.824211,PV solder bond failure detected,Cleared,BE11,
2025-10-03 06:30:47.534704,Grounding system fault detected,Cleared,BE6,
2025-10-03 06:31:10.692833,PV interconnect fault detected,Active,BE5,
2025-10-03 07:42:34.216721,PV solder bond failure detected,Active,BE11,
2025-10-03 08:29:47.074936,MCB 2 fault detected,Cleared,BE4,
2025-10-03 09:04:18.085985,PV solder bond failure detected,Cleared,BE11,
2025-10-03 09:34:35.720683,Rack structure fault detected,Active,BE15,
2025-10-03 10:04:14.598523,PV interconnect fault detected,Cleared,BE5,
2025-10-03 10:30:34.876530,PV cell breakage detected,Active,BE10,
2025-10-03 11:50:36.590890,PV interconnect fault detected,Cleared,BE5,
2025-10-03 13:29:24.902901,PV shading detected,Cleared,BE9,
2025-10-03 14:12:59.663596,PV cell breakage detected,Cleared,BE10,
2025-10-03 15:10:03.425915,PV solder bond failure detected,Cleared,BE11,
2025-10-03 17:48:20.105219,Rack structure fault detected,Active,BE15,
2025-10-03 17:57:32.629325,PV interconnect fault detected,Active,BE5,
2025-10-03 22:54:20.325345,PV cell breakage detected,Cleared,BE10,
2025-10-03 22:56:31.289193,PV cell breakage detected,Active,BE10,
2025-10-04 00:45:11.791580,PV solder bond failure detected,Active,BE11,
2025-10-04 01:29:31.880175,Encapsulant fault detected,Cleared,BE16,
2025-10-04 02:58:15.772221,PV interconnect fault detected,Active,BE5,
